consumable_id,display_name,category,subcategory,item_group,specificity,parent_id,selectable,aliases,default_unit,allowed_units,requires_dosage_confirmation,search_keywords,sort_order,active,implementation_note
medications_diarrhea_and_bowel_medicines_psyllium,Psyllium,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Psyllium Medications Diarrhea and bowel medicines Laxatives and stool softeners,1798,TRUE,
medications_diarrhea_and_bowel_medicines_methylcellulose,Methylcellulose,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Methylcellulose Medications Diarrhea and bowel medicines Laxatives and stool softeners,1799,TRUE,
medications_diarrhea_and_bowel_medicines_polyethylene_glycol,Polyethylene glycol,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Polyethylene glycol Medications Diarrhea and bowel medicines Laxatives and stool softeners,1800,TRUE,
medications_diarrhea_and_bowel_medicines_lactulose,Lactulose,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Lactulose Medications Diarrhea and bowel medicines Laxatives and stool softeners,1801,TRUE,
medications_diarrhea_and_bowel_medicines_bisacodyl,Bisacodyl,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Bisacodyl Medications Diarrhea and bowel medicines Laxatives and stool softeners,1802,TRUE,
medications_diarrhea_and_bowel_medicines_senna,Senna,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Senna Medications Diarrhea and bowel medicines Laxatives and stool softeners,1803,TRUE,
medications_diarrhea_and_bowel_medicines_docusate,Docusate,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Docusate Medications Diarrhea and bowel medicines Laxatives and stool softeners,1804,TRUE,
medications_diarrhea_and_bowel_medicines_glycerin_suppository,Glycerin suppository,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Glycerin suppository Medications Diarrhea and bowel medicines Laxatives and stool softeners,1805,TRUE,
medications_diarrhea_and_bowel_medicines_magnesium_citrate,Magnesium citrate,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Magnesium citrate Medications Diarrhea and bowel medicines Laxatives and stool softeners,1806,TRUE,
medications_diarrhea_and_bowel_medicines_sodium_picosulfate,Sodium picosulfate,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Sodium picosulfate Medications Diarrhea and bowel medicines Laxatives and stool softeners,1807,TRUE,
medications_diarrhea_and_bowel_medicines_mineral_oil_laxative,Mineral oil laxative,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Mineral oil laxative Medications Diarrhea and bowel medicines Laxatives and stool softeners,1808,TRUE,
medications_diarrhea_and_bowel_medicines_enema,Enema,Medications,Diarrhea and bowel medicines,Laxatives and stool softeners,specific,medications_diarrhea_and_bowel_medicines_diarrhea_or_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Enema Medications Diarrhea and bowel medicines Laxatives and stool softeners,1809,TRUE,
medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,Inflammatory bowel medicine,Medications,Inflammatory bowel medicines,General,general,,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Inflammatory bowel medicine Medications Inflammatory bowel medicines General,1810,TRUE,General option remains selectable when the user does not want to choose a specific item.
medications_inflammatory_bowel_medicines_mesalamine,Mesalamine,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Mesalamine Medications Inflammatory bowel medicines IBD treatments,1811,TRUE,
medications_inflammatory_bowel_medicines_sulfasalazine,Sulfasalazine,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Sulfasalazine Medications Inflammatory bowel medicines IBD treatments,1812,TRUE,
medications_inflammatory_bowel_medicines_balsalazide,Balsalazide,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Balsalazide Medications Inflammatory bowel medicines IBD treatments,1813,TRUE,
medications_inflammatory_bowel_medicines_budesonide_gastrointestinal,Budesonide gastrointestinal,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Budesonide gastrointestinal Medications Inflammatory bowel medicines IBD treatments,1814,TRUE,
medications_inflammatory_bowel_medicines_azathioprine,Azathioprine,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Azathioprine Medications Inflammatory bowel medicines IBD treatments,1815,TRUE,
medications_inflammatory_bowel_medicines_mercaptopurine,Mercaptopurine,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Mercaptopurine Medications Inflammatory bowel medicines IBD treatments,1816,TRUE,
medications_inflammatory_bowel_medicines_vedolizumab,Vedolizumab,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Vedolizumab Medications Inflammatory bowel medicines IBD treatments,1817,TRUE,
medications_inflammatory_bowel_medicines_ustekinumab_ibd,Ustekinumab IBD,Medications,Inflammatory bowel medicines,IBD treatments,specific,medications_inflammatory_bowel_medicines_inflammatory_bowel_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Ustekinumab IBD Medications Inflammatory bowel medicines IBD treatments,1818,TRUE,
medications_cough_and_cold_medicines_cough_or_cold_medicine,Cough or cold medicine,Medications,Cough and cold medicines,General,general,,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Cough or cold medicine Medications Cough and cold medicines General,1819,TRUE,General option remains selectable when the user does not want to choose a specific item.
medications_cough_and_cold_medicines_dextromethorphan,Dextromethorphan,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Dextromethorphan Medications Cough and cold medicines Cough suppressants and expectorants,1820,TRUE,
medications_cough_and_cold_medicines_guaifenesin,Guaifenesin,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Guaifenesin Medications Cough and cold medicines Cough suppressants and expectorants,1821,TRUE,
medications_cough_and_cold_medicines_benzonatate,Benzonatate,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Benzonatate Medications Cough and cold medicines Cough suppressants and expectorants,1822,TRUE,
medications_cough_and_cold_medicines_codeine_cough_syrup,Codeine cough syrup,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Codeine cough syrup Medications Cough and cold medicines Cough suppressants and expectorants,1823,TRUE,
medications_cough_and_cold_medicines_acetylcysteine,Acetylcysteine,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Acetylcysteine Medications Cough and cold medicines Cough suppressants and expectorants,1824,TRUE,
medications_cough_and_cold_medicines_carbocisteine,Carbocisteine,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Carbocisteine Medications Cough and cold medicines Cough suppressants and expectorants,1825,TRUE,
medications_cough_and_cold_medicines_bromhexine,Bromhexine,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Bromhexine Medications Cough and cold medicines Cough suppressants and expectorants,1826,TRUE,
medications_cough_and_cold_medicines_ambroxol,Ambroxol,Medications,Cough and cold medicines,Cough suppressants and expectorants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Ambroxol Medications Cough and cold medicines Cough suppressants and expectorants,1827,TRUE,
medications_cough_and_cold_medicines_pseudoephedrine,Pseudoephedrine,Medications,Cough and cold medicines,Decongestants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Pseudoephedrine Medications Cough and cold medicines Decongestants,1828,TRUE,
medications_cough_and_cold_medicines_phenylephrine,Phenylephrine,Medications,Cough and cold medicines,Decongestants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Phenylephrine Medications Cough and cold medicines Decongestants,1829,TRUE,
medications_cough_and_cold_medicines_oxymetazoline_nasal_spray,Oxymetazoline nasal spray,Medications,Cough and cold medicines,Decongestants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Oxymetazoline nasal spray Medications Cough and cold medicines Decongestants,1830,TRUE,
medications_cough_and_cold_medicines_xylometazoline_nasal_spray,Xylometazoline nasal spray,Medications,Cough and cold medicines,Decongestants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Xylometazoline nasal spray Medications Cough and cold medicines Decongestants,1831,TRUE,
medications_cough_and_cold_medicines_naphazoline_nasal_spray,Naphazoline nasal spray,Medications,Cough and cold medicines,Decongestants,specific,medications_cough_and_cold_medicines_cough_or_cold_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Naphazoline nasal spray Medications Cough and cold medicines Decongestants,1832,TRUE,
medications_asthma_and_breathing_medicines_asthma_or_breathing_medicine,Asthma or breathing medicine,Medications,Asthma and breathing medicines,General,general,,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Asthma or breathing medicine Medications Asthma and breathing medicines General,1833,TRUE,General option remains selectable when the user does not want to choose a specific item.
medications_asthma_and_breathing_medicines_salbutamol,Salbutamol,Medications,Asthma and breathing medicines,Reliever inhalers,specific,medications_asthma_and_breathing_medicines_asthma_or_breathing_medicine,TRUE,Albuterol|Ventolin,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Salbutamol Medications Asthma and breathing medicines Reliever inhalers Albuterol Ventolin,1834,TRUE,
medications_asthma_and_breathing_medicines_levalbuterol,Levalbuterol,Medications,Asthma and breathing medicines,Reliever inhalers,specific,medications_asthma_and_breathing_medicines_asthma_or_breathing_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Levalbuterol Medications Asthma and breathing medicines Reliever inhalers,1835,TRUE,
medications_asthma_and_breathing_medicines_ipratropium,Ipratropium,Medications,Asthma and breathing medicines,Reliever inhalers,specific,medications_asthma_and_breathing_medicines_asthma_or_breathing_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Ipratropium Medications Asthma and breathing medicines Reliever inhalers,1836,TRUE,
medications_asthma_and_breathing_medicines_ipratropium_salbutamol,Ipratropium-salbutamol,Medications,Asthma and breathing medicines,Reliever inhalers,specific,medications_asthma_and_breathing_medicines_asthma_or_breathing_medicine,TRUE,,dose,dose|tablet|capsule|mg|g|ml|drop|puff|spray|patch|sachet|suppository|injection|unit,TRUE,Ipratropium-salbutamol Medications Asthma and breathing medicines Reliever inhalers,1837,TRUE,
